OmegaBound.ADVXXZT7EnrichedBase	OmegaBound.ADVXXZT7Enriched.rawSplit._proof_3	OUTSIDE	[OmegaBound.ADVXXZT7Enriched.rawSplit._nativeDecide_3]
OmegaBound.ADVXXZT7EnrichedShard00	OmegaBound.ADVXXZT7Enriched.enrichedRows00_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows00_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard01	OmegaBound.ADVXXZT7Enriched.enrichedRows01_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows01_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard02	OmegaBound.ADVXXZT7Enriched.enrichedRows02_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows02_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard03	OmegaBound.ADVXXZT7Enriched.enrichedRows03_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows03_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard04	OmegaBound.ADVXXZT7Enriched.enrichedRows04_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows04_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard05	OmegaBound.ADVXXZT7Enriched.enrichedRows05_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows05_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard06	OmegaBound.ADVXXZT7Enriched.enrichedRows06_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows06_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard07	OmegaBound.ADVXXZT7Enriched.enrichedRows07_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows07_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard08	OmegaBound.ADVXXZT7Enriched.enrichedRows08_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows08_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard09	OmegaBound.ADVXXZT7Enriched.enrichedRows09_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows09_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard10	OmegaBound.ADVXXZT7Enriched.enrichedRows10_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows10_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard11	OmegaBound.ADVXXZT7Enriched.enrichedRows11_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows11_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard12	OmegaBound.ADVXXZT7Enriched.enrichedRows12_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows12_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard13	OmegaBound.ADVXXZT7Enriched.enrichedRows13_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows13_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard14	OmegaBound.ADVXXZT7Enriched.enrichedRows14_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows14_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard15	OmegaBound.ADVXXZT7Enriched.enrichedRows15_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows15_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard16	OmegaBound.ADVXXZT7Enriched.enrichedRows16_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows16_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7EnrichedShard17	OmegaBound.ADVXXZT7Enriched.enrichedRows17_ok._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Enriched.enrichedRows17_ok._nativeDecide_1_1]
OmegaBound.ADVXXZT7Round20ExactSplit	OmegaBound.ADVXXZT7Round20ExactSplit.childRow_node._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7Round20ExactSplit.childRow_node._nativeDecide_1_1]
OmegaBound.ADVXXZT7SpecialInventory	OmegaBound.ADVXXZT7SpecialInventory.natural_table_law._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT7SpecialInventory.natural_table_law._nativeDecide_1_1]
OmegaBound.ADVXXZT9R16PositiveParents	OmegaBound.ADVXXZT9R16PositiveParents.releasedParentArithmetic._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT9R16PositiveParents.releasedParentArithmetic._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR0P000P031Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR0P000P031Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR0P000P031Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR0P032P063Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR0P032P063Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR0P032P063Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR0P064P095Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR0P064P095Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR0P064P095Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR0P096P125Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR0P096P125Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR0P096P125Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR1P000P031Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR1P000P031Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR1P000P031Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR1P032P063Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR1P032P063Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR1P032P063Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR1P064P095Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR1P064P095Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR1P064P095Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR1P096P125Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR1P096P125Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR1P096P125Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR2P000P031Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR2P000P031Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR2P000P031Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR2P032P063Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR2P032P063Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR2P032P063Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR2P064P095Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR2P064P095Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR2P064P095Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR2P096P125Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR2P096P125Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR2P096P125Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR3P000P031Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR3P000P031Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR3P000P031Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR3P032P063Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR3P032P063Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR3P032P063Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR3P064P095Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR3P064P095Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR3P064P095Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR3P096P125Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR3P096P125Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR3P096P125Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR4P000P031Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR4P000P031Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR4P000P031Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR4P032P063Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR4P032P063Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR4P032P063Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR4P064P095Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR4P064P095Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR4P064P095Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR4P096P125Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR4P096P125Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR4P096P125Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR5P000P031Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR5P000P031Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR5P000P031Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR5P032P063Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR5P032P063Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR5P032P063Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR5P064P095Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR5P064P095Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR5P064P095Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactR61CohortR5P096P125Check	OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR5P096P125Check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZT6Round61.releaseCompactR61CohortR5P096P125Check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Y0Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Y0_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Y0_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Y1Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Y1_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Y1_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Y2Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Y2_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Y2_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Y3Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Y3_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Y3_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Y4Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Y4_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Y4_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Y5Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Y5_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Y5_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Y6Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Y6_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Y6_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Y7Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Y7_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Y7_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Z0Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Z0_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Z0_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Z1Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Z1_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Z1_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Z2Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Z2_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Z2_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Z3Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Z3_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Z3_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Z4Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Z4_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Z4_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Z5Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Z5_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Z5_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Z6Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Z6_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Z6_check._nativeDecide_1_1]
OmegaBound.ReleaseCompactRowsR0Z7Check	OmegaBound.ADVXXZGeneral.rowsCompactR0Z7_check._proof_1_1	CLOSURE	[OmegaBound.ADVXXZGeneral.rowsCompactR0Z7_check._nativeDecide_1_1]
